source,video_id,author,text,published_at,like_count,fetched_at,sentiment,raw_score,scaled_score,benchmark,sentiment_confidence,emotion,emotion_confidence
youtube,RvNgUW9MO5c,@MrGamer001YT,Bhai ispe video song bnao please 😢😢😢❤❤❤,2025-12-19T18:51:25Z,0,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4048,Neutral,0.8178
youtube,RvNgUW9MO5c,@abnishkant7719,"Saanso ki baat karu yeh bas udhar chaiye,
Baaki karid rakha , jitna sansaar chaiye ,
Na tan pe kapda mehnga,Na mehngi car chaiye
Bas Ghar se nikalu ghar khule hazar chaiye
Those line...😘😘",2025-12-19T04:14:47Z,1,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3629,Neutral,0.5357
youtube,RvNgUW9MO5c,@Delhi-ki-Life,Krsna bhai no bakchodi I feel ur lyrics❤❤❤ today is my birthday,2025-12-15T00:59:49Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.5759,Joy,0.7446
youtube,RvNgUW9MO5c,@prathameshff1194,its been a year and still the same,2025-12-05T10:42:39Z,15,2026-02-21T11:18:42.457603,Negative,-1,0.0,5,0.6968,Surprise,0.738
youtube,RvNgUW9MO5c,@ankurkumardatta210,King's lyrics with winter nights are the best combo❤️,2025-11-22T20:16:44Z,11,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8779,Neutral,0.7654
youtube,RvNgUW9MO5c,@kuldeeproy200,🙌🔥,2025-11-21T23:24:02Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.6009,Neutral,0.8545
youtube,RvNgUW9MO5c,@vishalverma-u9o,Or jo chapter me hr topic chore use bhi pdna Sikho king bhaiya,2025-11-16T05:53:56Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3507,Neutral,0.7219
youtube,RvNgUW9MO5c,@NyashaRaj-s7r,❤,2025-11-15T06:11:10Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4629,Neutral,0.7885
youtube,RvNgUW9MO5c,@traveleryogibawa,One of the best mp3 i have ever lisanond,2025-11-01T17:55:23Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8828,Joy,0.5842
youtube,RvNgUW9MO5c,@IVINHARTS,Bhai ❤❤,2025-10-18T11:25:56Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7178,Neutral,0.8982
youtube,RvNgUW9MO5c,@Raj_1side,Underrated song,2025-10-10T06:22:55Z,9,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8765,Neutral,0.588
youtube,RvNgUW9MO5c,@x_gk_creation_x,I love this side of king 👑,2025-09-29T07:18:29Z,8,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8858,Joy,0.9819
youtube,RvNgUW9MO5c,@meranit17,Lyrics ❤,2025-09-25T16:48:31Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.5029,Neutral,0.938
youtube,RvNgUW9MO5c,@IamTheTopper-el6tq,This is what underrated is,2025-09-20T12:40:21Z,6,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8132,Neutral,0.682
youtube,RvNgUW9MO5c,@valtureff9867,कितनी बार सु नू मन ही नि भरता,2025-09-14T12:02:38Z,7,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3559,Neutral,0.6478
youtube,RvNgUW9MO5c,@puneetshukla479,Best song from 👑,2025-09-12T08:52:32Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.9062,Joy,0.6364
youtube,RvNgUW9MO5c,@kmakash9521,💪💪,2025-09-10T20:20:28Z,0,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.4423,Neutral,0.8911
youtube,RvNgUW9MO5c,@parthsoni4687,Lyrics❤‍🔥❤‍🔥❤‍🔥,2025-09-10T12:30:36Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.5374,Neutral,0.8011
youtube,RvNgUW9MO5c,@SamirAnsari-z3c,"Gjb yaar what the line man mtlb 
😳😳😳 4 kmaya 3 bata usme se bhi ek mere hisse aaya 😮",2025-09-06T17:06:33Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3683,Neutral,0.3928
youtube,RvNgUW9MO5c,@JaiBalaniteamdopeskillz1155,🔥,2025-09-03T11:07:52Z,1,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.4151,Neutral,0.8912
youtube,RvNgUW9MO5c,@annimemedicine6275,Rocco is back 👏👏👏,2025-08-31T18:24:31Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.859,Neutral,0.8217
youtube,RvNgUW9MO5c,@arojitroy1807,I love king 👑,2025-08-30T16:49:31Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8703,Joy,0.9705
youtube,RvNgUW9MO5c,@Srajanmusic,"I don’t know how I missed this one, this is something that makes me feel like the old king is back! ❤",2025-08-27T07:03:17Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8578,Neutral,0.3749
youtube,RvNgUW9MO5c,@TheRIsHi7002,Arpan bhaiya Goosebumps ❤😮,2025-08-15T16:59:33Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.6165,Neutral,0.8263
youtube,RvNgUW9MO5c,@ahnaftanvi1728,That old king type song❤️‍🩹,2025-08-08T05:05:46Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7783,Neutral,0.7706
youtube,RvNgUW9MO5c,@dikshantrana501,🔥🔥🔥,2025-07-31T16:32:19Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4951,Neutral,0.7772
youtube,RvNgUW9MO5c,@Kartik___16,"Is saal khel ander nhi , is saal khel bahar hoga 
Aur aisa koi khel nhi hoga jisme Raja khel se bahar hoga 🔥✌🏻✨",2025-07-31T00:09:53Z,10,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4293,Fear,0.4232
youtube,RvNgUW9MO5c,@anselxxxx__ll,King is rap king 👑,2025-07-30T20:04:03Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7912,Neutral,0.7682
youtube,RvNgUW9MO5c,@BeHappy-e6g,Lyrics 💯🔥,2025-07-30T19:13:55Z,1,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.6861,Neutral,0.7723
youtube,RvNgUW9MO5c,@SHAKTISINGH-hy8yj,❤❤❤❤❤,2025-07-29T13:01:29Z,0,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7308,Neutral,0.619
youtube,RvNgUW9MO5c,@jooybabamr.t3651,Sorry for.. late to listening this masterpiece ❤🌙,2025-07-26T21:25:17Z,15,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4506,Sadness,0.9309
youtube,RvNgUW9MO5c,@shaka773,The.  Box.  🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-07-26T13:57:05Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7641,Neutral,0.6547
youtube,RvNgUW9MO5c,@SHR_Editzz,Rocco 🤙🏻,2025-07-26T07:24:35Z,8,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.5942,Neutral,0.8129
youtube,RvNgUW9MO5c,@gwrihanyt82,"Verse 1]
Yeah, hase toh rona seekh
Mile toh khona seekh
Jo paap kare hi nahi
Unko bhi dhona seekh
Sapne perona seekh
Sapne ye maare cheekh
Apna apne ko kheeche
To apne se dur hona seekh
Haa meine kaha theek
Likh nahi raha geet
Main likh raha wahi jo tujhpe bhi raha beet
Itna kyu raha dheet
Jaisa bhi raha theek
Ne maanga baap se na maa se jeena liya seekh
Main khuddari leke apne baap se hu aaya
Apni maa ko jo dekha fir dil na kisi ka dukhaya
Mehnat sau guna kari tab jaake chaar guna kamaya
Jisme teen guna hai baanta mere hisse ek aya
Usme bhi meri tammana hai ke sabke saath baantu
Koi haal puch le to ruk ke main bhi waqt kaatu
Unche khayal puch le neechi misaal main na aankhun
Iss fikar se hun pare ke dil ka hissa kisse baantu
Khair!
Chorus]
I can't stop thinking about it
I cannot tell how it feels
Staying alive is my only passion
Living life is my only dream

[Verse 2]
Saanso ki baat karu
Ye bas udhaar chahiye
Baaki khareed rakha hai
Jitna sansaar chahiye
Na tan pe kapda mehnga
Na mehngi car chahiye
Jab ghar se bhookha niklu
Ghar khulle hazzar chahiye
Dosti jo mehngi na pade ek aisa yaar chahiye
Dost ko jo mehnga lage vo cheez laao chaar chahiye
Na mujhe dikhna kahin, na ishtehaar chahiye
Bas jab bhi mujhe dekho to dikhega pyaar chahiye
Main chhod chuka sapna dekhna bahaaro ka
Jab duniya gol hai bahana kyu kinaaro ka
Main shayad ghol ke piyu ghamand sitaaro ka
Hum ek se nahi kyuki farak hai vichaaro ka
Ye khel andar nahi
Is saal bahaar hoga
Koi saal aisa nai jo raja khel se bahar hoga
Koi saaz aisa nai jo dil mein aake bahar hoga
Ek haath mein mic hoga
Ek mein guitar hoga

[Chorus]
I can't stop thinking about it
I cannot tell how it feels
Staying alive is my only passion
Living life is my only dream

You might also like",2025-07-25T18:36:22Z,18,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.3869,Neutral,0.595
youtube,RvNgUW9MO5c,@gwrihanyt82,bro why im so late to listening this masterpiece 😢,2025-07-25T18:16:29Z,8,2026-02-21T11:18:42.457603,Negative,-1,0.0,5,0.8692,Surprise,0.4743
youtube,RvNgUW9MO5c,@disunique6107,😌,2025-07-25T17:33:28Z,1,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.4591,Neutral,0.8178
youtube,RvNgUW9MO5c,@NareshBhatta-y3j,After rapbot video😊,2025-07-25T16:21:12Z,83,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.5438,Neutral,0.8345
youtube,RvNgUW9MO5c,@-Deep_kaur.,Sir you are my favourite 😇🙏🏽,2025-07-25T08:31:17Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8845,Neutral,0.5527
youtube,RvNgUW9MO5c,@SabirKhan-p7f,Big fan bro ❤,2025-07-22T19:51:10Z,0,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.892,Neutral,0.7879
youtube,RvNgUW9MO5c,@Viral_video-dw9bc,What a lyrics 🔥🔥,2025-07-19T23:06:12Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8942,Surprise,0.5682
youtube,RvNgUW9MO5c,@AdGondal-zg3ne,"Watching from PAF BASE SARGODHA, PAKISTAN 🎉",2025-07-14T14:03:09Z,4,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.5189,Joy,0.9148
youtube,RvNgUW9MO5c,@himanshukashyap708,is saal bohot tagdi chizey aaney waali hai,2025-07-13T15:40:52Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3739,Joy,0.4845
youtube,RvNgUW9MO5c,@Ganesh_barman37,🔥🔥💯.King 👑,2025-07-12T08:36:31Z,1,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7719,Neutral,0.6792
youtube,RvNgUW9MO5c,@Deepak-g2n5h,Tu shi likhra mere pe bhi raha beet,2025-07-10T13:33:29Z,1,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3458,Neutral,0.7788
youtube,RvNgUW9MO5c,@Deepak-g2n5h,0:30 bhai dil chu liya 💫,2025-07-10T13:32:50Z,7,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3907,Neutral,0.7618
youtube,RvNgUW9MO5c,@GoluSahu-u1b,King tujhme aur mujh me zara bhi fark nahi h,2025-07-09T21:54:42Z,3,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.3494,Neutral,0.578
youtube,RvNgUW9MO5c,@GoluSahu-u1b,Thank you king jo tu mere life se jude gane banata,2025-07-09T21:50:09Z,1,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.51,Joy,0.6838
youtube,RvNgUW9MO5c,@ravimonu123b,Kiya likhate ho bhai,2025-07-09T16:50:43Z,2,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3622,Neutral,0.54
youtube,RvNgUW9MO5c,@harshithedi6418,mile toh khona seekh 🤌,2025-07-04T06:09:14Z,2,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.3508,Joy,0.5162
youtube,RvNgUW9MO5c,@vishaldilwan1,Khona sikh,2025-06-27T16:13:51Z,2,2026-02-21T11:18:42.457603,Negative,-1,0.0,5,0.7641,Neutral,0.519
youtube,RvNgUW9MO5c,@vishaldilwan1,Apno se door hona Sikh 😢,2025-06-27T16:10:20Z,2,2026-02-21T11:18:42.457603,Negative,-1,0.0,5,0.8258,Neutral,0.8076
youtube,RvNgUW9MO5c,@vishaldilwan1,Koi haal push le,2025-06-27T16:08:53Z,4,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.3571,Neutral,0.8198
youtube,RvNgUW9MO5c,@Mijar_Reacts,Reels dekh ke kon kon aaya h,2025-06-26T15:29:30Z,5,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.3762,Disgust,0.6341
youtube,RvNgUW9MO5c,@MukaddisAlam-iw3uk,Alpha s,2025-06-26T09:56:34Z,2,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.4621,Neutral,0.8226
youtube,RvNgUW9MO5c,@naveen9464,Thanks raja ❤❤ for giving this masterpiece 😢,2025-06-25T16:35:11Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7159,Joy,0.5527
youtube,RvNgUW9MO5c,@iamsaru-g8l,Lyrics..... 🔥🔥🔥,2025-06-21T17:44:10Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.7799,Neutral,0.8378
youtube,RvNgUW9MO5c,@ashutoshtiwari0201,Just wow 🔥,2025-06-14T02:36:56Z,6,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.8466,Surprise,0.9369
youtube,RvNgUW9MO5c,@SondaravaPrashant,"Woooo 🔥🔥🔥🔥
Kinggggg 🌟💎👑❤️",2025-06-10T18:35:30Z,4,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.9082,Neutral,0.4222
youtube,RvNgUW9MO5c,@Hariom-m4n8y,Pehle verse ne goosebumps 🧿🪬🧿♾️🤟🥶,2025-06-10T18:28:35Z,5,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.4364,Joy,0.4033
youtube,RvNgUW9MO5c,@Hariom-m4n8y,Why this master peace song on tremding page😢,2025-06-10T18:28:00Z,6,2026-02-21T11:18:42.457603,Negative,-1,0.0,5,0.9041,Neutral,0.4555
youtube,RvNgUW9MO5c,@MC___69,1:35 🗣,2025-06-04T10:01:06Z,11,2026-02-21T11:18:42.457603,Neutral,0,2.5,5,0.743,Neutral,0.8806
youtube,RvNgUW9MO5c,@Emirayjhakas-x8k,Dil se suport,2025-06-04T04:29:09Z,3,2026-02-21T11:18:42.457603,Positive,1,5.0,5,0.3447,Neutral,0.7924
youtube,RvNgUW9MO5c,@bhattibhumit992,Lyrics..... 🔥🔥🔥,2025-06-02T01:24:25Z,1,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.7799,Neutral,0.8378
youtube,RvNgUW9MO5c,@RAHULYADAV-zz4us,Sir ma way bigger Bala lark hu sir please help me,2025-05-20T11:18:21Z,8,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.3733,Neutral,0.5144
youtube,RvNgUW9MO5c,@gauravbhandari3849,"Love from bkp❤❤❤
We understand you",2025-05-15T15:14:42Z,10,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.7811,Neutral,0.6515
youtube,RvNgUW9MO5c,@ayushkaundal5077,Haters be ready 😂,2025-05-14T10:25:58Z,6,2026-02-21T11:18:42.458599,Neutral,0,2.5,5,0.396,Neutral,0.6419
youtube,RvNgUW9MO5c,@adityachoudhary811,king bhai please drop these kinda songs sometimes (old king) i love it...,2025-05-13T21:34:17Z,7,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.7123,Neutral,0.6524
youtube,RvNgUW9MO5c,@RehanKhan-ok5yd,DINO BHAY🫂✍️🔥,2025-05-13T17:40:59Z,3,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.5766,Neutral,0.865
youtube,RvNgUW9MO5c,@tushertriptovevo1337,"Ya Hase To Rona Seekh, Mile To Khona Seekh
Jo Paap Kare Hi Nahi, Unko Bhi Dhona Seekh
Sapne Pe Rona Seekh, Sapne Ye Maare Cheekh
Apna Apne Ko Kheenche To Apnon Se Door Hona Seekh

Haan, Maine Kaha Theek Likh Nahi Raha Geet
Main Likh Raha Wahi Jo Tujh Pe Bhi Raha Beet
Itna Kyun Raha Dheeth, Jaisa Bhi Raha Theek
Na Maanga Baap Se, Na Maa Se Jeena Liya Seekh

Main Khudari Leke Apne Baap Se Hoon Aaya
Apni Maa Ko Jo Dekha, Phir Dil Na Kisi Ka Dukhaya
Mehnat 100 Guna Kari Tab Jaake Chaar Guna Kamaya
Jismein Teen Guna Hai Baanta, Mere Hisse Ek Aaya

Usmein Bhi Meri Tamanna Hai Ki Sabke Sath Baantun
Koi Haal Pooch Le, To Ruk Ke Main Bhi Waqt Kaatun
Mukhyaal Pooch Le, Neeche Misaal Main Na Aankoon
Is Fikr Se Hoon, Par Ek Dil Ka Hissa Kisse Baantun

Khair, I Can’t Stop Thinking About It
I Cannot Tell How It Feels
Staying Alive Is My Only Deal

Saanson Ki Baat Karoon, Ye Bas Udhaar Chahiye
Baaki Khareed Rakha Hai Jitna Sansaar Chahiye
Na Tan Pe Kapda Mehenga, Na Mehengi Car Chahiye
Jab Ghar Se Bhookha Niklo, Ghar Khule Hazar Chahiye

Dosti Jo Mehengi Na Pade, Ek Aisa Yaar Chahiye
Dost Ko Jo Mehenga Lage, Wo Cheez Lauchar Chahiye
Na Mujhe Dikhna Kahin, Na Ishtahaar Chahiye
Bas Jab Bhi Mujhe Dekho To Dikhega Pyaar Chahiye

Main Chhod Chuka Sapna Dekhna Baharon Ka
Jab Duniya Gol Hai, Bahaana Kyunki Naar Ka
Main Shayad Khol Ke Piu Ghamand Sitayon Ka
Hum Ek Se Nahi, Kyunki Fark Hai Vichaaron Ka

Yeh Khel Andar Nahi, Is Saal Baahar Hoga
Koi Saal Aisa Nahi, Jo Raja Khel Se Baahar Hoga
Koi Saaz Aisa Nahi, Jo Dil Mein Aake Baahar Hoga
Ek Haath Mein Mic Hoga, Ek Mein Guitar Hoga

I Can’t Stop Thinking About It
I Cannot Tell How It Feels
Staying Alive Is My Only Deal",2025-05-13T17:02:24Z,4,2026-02-21T11:18:42.458599,Neutral,0,2.5,5,0.4167,Neutral,0.4335
youtube,RvNgUW9MO5c,@m_csultan,dalle😂,2025-05-08T17:21:23Z,2,2026-02-21T11:18:42.458599,Neutral,0,2.5,5,0.4171,Neutral,0.8512
youtube,RvNgUW9MO5c,@ParthDhar-z5j,king is in the ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,2025-05-08T06:20:57Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.7537,Neutral,0.5129
youtube,RvNgUW9MO5c,@debanjanupadhyay6774,Raja ❤,2025-05-04T15:06:13Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.5822,Neutral,0.8803
youtube,RvNgUW9MO5c,@satpalsingh1449,Bruhh🔥🔥🔥,2025-05-04T13:10:28Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.5705,Neutral,0.7337
youtube,RvNgUW9MO5c,@MohammadMaruf-u1y,What a song Broh..!!!💗,2025-05-04T06:03:40Z,1,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.9178,Surprise,0.7626
youtube,RvNgUW9MO5c,@souryadeepsingha5906,Old king is back,2025-05-03T19:38:21Z,5,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.702,Neutral,0.8868
youtube,RvNgUW9MO5c,@Ankitvishwakarma-r1s,Honestly production pe dhiyan dena chahiye tha but flow lit he ...but sound me similar kar raha he king Bhai ke song se ...,2025-05-01T19:24:12Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.3815,Neutral,0.6611
youtube,RvNgUW9MO5c,@abhisheknegi5026,Tommorow land❤,2025-04-28T03:46:59Z,1,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.709,Neutral,0.9118
youtube,RvNgUW9MO5c,@neetu_1,❤❤❤❤❤😊😊😊😊😊😊,2025-04-23T08:02:34Z,1,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.8457,Neutral,0.7052
youtube,RvNgUW9MO5c,@dilkanekAPSJadon,Kon kon insta se aya ❤,2025-04-22T17:48:21Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.549,Neutral,0.7557
youtube,RvNgUW9MO5c,@IdrisShaikh05,💢❤️‍🔥💔,2025-04-12T19:42:56Z,1,2026-02-21T11:18:42.458599,Negative,-1,0.0,5,0.8516,Neutral,0.5764
youtube,RvNgUW9MO5c,@HarshWasann,My fav king track,2025-04-10T18:23:20Z,2,2026-02-21T11:18:42.458599,Positive,1,5.0,5,0.8955,Joy,0.7135
youtube,RvNgUW9MO5c,@mrgagan4717,Bhai iski video bnao yrr,2025-04-06T10:14:38Z,5,2026-02-21T11:18:42.458599,Negative,-1,0.0,5,0.3378,Joy,0.3522
youtube,RvNgUW9MO5c,@BilalKhan-r5r1f,Asli hip hop yha hi,2025-04-05T05:01:11Z,2,2026-02-21T11:18:42.458599,Neutral,0,2.5,5,0.4055,Joy,0.5796
youtube,RvNgUW9MO5c,@OmKumarB,2025 April,2025-04-05T03:11:04Z,1,2026-02-21T11:18:42.458599,Neutral,0,2.5,5,0.7385,Neutral,0.881
